date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:28:59	84507/84507	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:21:14%20GMT	https://www.ucas.com/	C:/10Intership/areospace%202/www.ucas.com/index.html	(from )
07:28:59	962/962	---MCZ	200	added ('OK')	text/plain	etag:%221665757753-1%22	https://www.ucas.com/robots.txt		(from )
07:29:00	969435/969435	---MCZ	200	added ('OK')	text/css	etag:W/%220986afb2f853970e525e35ea87b34e46%22	https://dfcdn.ucas.com/4.13.3/stylesheets/base.css	C:/10Intership/areospace%202/dfcdn.ucas.com/4.13.3/stylesheets/base.css	(from https://www.ucas.com/)
07:29:00	103449/103449	---M-Z	200	added ('OK')	application/javascript	etag:%220ac913d0d7d81:0%22	https://consent.cookiebot.com/uc.js	C:/10Intership/areospace%202/consent.cookiebot.com/uc.js	(from https://www.ucas.com/)
07:29:01	13090/13090	---MCZ	200	added ('OK')	text/css	etag:W/%223c2bd2632100f5bc304f4359908d6035%22	https://prod.df.ucascdn.com/latest/stylesheets/optional/cookiebot.css	C:/10Intership/areospace%202/prod.df.ucascdn.com/latest/stylesheets/optional/cookiebot.css	(from https://www.ucas.com/)
07:29:01	1590/1590	---MCZ	200	added ('OK')	image/x-icon	date:Fri,%2002%20Sep%202022%2009:42:15%20GMT	https://www.ucas.com/sites/all/themes/ucas/favicon.ico	C:/10Intership/areospace%202/www.ucas.com/sites/all/themes/ucas/favicon.ico	(from https://www.ucas.com/)
07:29:01	0/0	---M--	200	added ('OK')	text/css	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://dfcdn.ucas.com/4.13.3/stylesheets/optional/schemes--optional--base.css	C:/10Intership/areospace%202/dfcdn.ucas.com/4.13.3/stylesheets/optional/schemes--optional--base.css	(from https://www.ucas.com/)
07:29:01	17936/17936	---MCZ	200	added ('OK')	text/css	date:Fri,%2016%20Sep%202022%2010:26:01%20GMT	https://www.ucas.com/sites/default/files/css/css_VF7oPqKXGKeX3ULXp7vmY_xg3nWnA6BEX4Iw7Yjzi1c.css	C:/10Intership/areospace%202/www.ucas.com/sites/default/files/css/css_VF7oPqKXGKeX3ULXp7vmY_xg3nWnA6BEX4Iw7Yjzi1c.css	(from https://www.ucas.com/)
07:29:01	1163/1163	---M-Z	200	added ('OK')	text/css	date:Fri,%2002%20Sep%202022%2009:42:16%20GMT	https://www.ucas.com/sites/all/libraries/owl-carousel/owl.carousel.min.css?rim8tw	C:/10Intership/areospace%202/www.ucas.com/sites/all/libraries/owl-carousel/owl.carousel.min2269.css	(from https://www.ucas.com/)
07:29:02	1121/1121	---M-Z	200	added ('OK')	text/css	date:Fri,%2002%20Sep%202022%2009:16:30%20GMT	https://www.ucas.com/sites/all/libraries/owl-carousel/owl.theme.min.css?rim8tw	C:/10Intership/areospace%202/www.ucas.com/sites/all/libraries/owl-carousel/owl.theme.min2269.css	(from https://www.ucas.com/)
